# Teff	logg	[Fe/H]	GALEX_FUV	GALEX_NUV	STROMGREN_u	SkyMapper_u	SDSS_u	GROUND_JOHNSON_U	SkyMapper_v	STROMGREN_v	TYCHO_B_MvB	GROUND_JOHNSON_B	STROMGREN_b	SDSS_g	PS1_g	SkyMapper_g	GaiaDR2v2_BP	TYCHO_V_MvB	STROMGREN_y	GROUND_JOHNSON_V	SkyMapper_r	SDSS_r	PS1_r	PS1_w	KEPLER_Kp	GaiaDR2v2_G	GROUND_COUSINS_R	NGTS_I	SDSS_i	PS1_i	SkyMapper_i	GaiaDR2v2_RP	GROUND_COUSINS_I	TESS	PS1_z	SDSS_z	SkyMapper_z	PS1_y	2MASS_J	2MASS_H	2MASS_Ks	WISE_RSR_W1	SPITZER_IRAC_36	SPITZER_IRAC_45	WISE_RSR_W2	WISE_RSR_W3	WISE_RSR_W4	HERSCHEL_PACS_BLUE	HERSCHEL_PACS_GREEN	HERSCHEL_PACS_RED
3.750000000000000000e+03	4.500000000000000000e+00	-5.000000000000000000e-01	8.182972304678409969e+00	1.057621016777215991e+06	5.545209900853745937e+08	6.302056082686295509e+08	7.087766834688872099e+08	8.193022103093589544e+08	1.084973256718693972e+09	2.047111516034984112e+09	2.485297563379917622e+09	2.874249562155712605e+09	4.354993399339933395e+09	3.831235016452436447e+09	4.350252513048742294e+09	5.096096318805734634e+09	5.363708922698601723e+09	5.518095492668927193e+09	6.391267878426697731e+09	5.935956539731468201e+09	7.552061000667364120e+09	7.674103810140273094e+09	7.653764129930706978e+09	7.720499066476141930e+09	7.326319335861269951e+09	7.499899787984471321e+09	8.033997775110168457e+09	8.343077213647149086e+09	9.115576508010639191e+09	9.189385563958307266e+09	9.315812148478895187e+09	8.949737516711908340e+09	9.420252896154165268e+09	8.781671376311817169e+09	9.228385786345554352e+09	9.062647292951536179e+09	8.956142164739894867e+09	8.738540929534601212e+09	6.507862497023843765e+09	4.180164092079769611e+09	1.793391226795070171e+09	3.559190657853424549e+08	3.161717077303963900e+08	1.360586625924468338e+08	1.225741573126630336e+08	7.175968426635108888e+06	4.365030929976042244e+05	3.053822675301234995e+03	6.072701110439135164e+02	1.668187316319905449e+02
3.750000000000000000e+03	5.000000000000000000e+00	-5.000000000000000000e-01	9.042156444557535977e+00	1.442044051684282254e+06	5.650612709997233152e+08	6.346498499747015238e+08	7.085498148698717356e+08	8.143005240197362900e+08	1.068925614744995356e+09	2.001382871720115662e+09	2.461603510085800648e+09	2.866130840344555855e+09	4.405653877887789726e+09	3.834333165084670544e+09	4.371926382204178810e+09	5.161145114575987816e+09	5.472906947666060448e+09	5.604742217754250526e+09	6.515979439809294701e+09	6.038828968328718185e+09	7.813998155743259430e+09	7.938585378580065727e+09	7.931551686827390671e+09	7.933805036286146164e+09	7.511773633186916351e+09	7.678722334335857391e+09	8.302200171362419128e+09	8.567849608036437035e+09	9.357674702818477631e+09	9.420676128514301300e+09	9.520095311121742249e+09	9.167378393866052628e+09	9.606107071137268066e+09	8.988952848945211411e+09	9.378632411068586349e+09	9.199899321886383057e+09	9.085528341904710770e+09	8.844389916266981125e+09	6.515619772165142059e+09	4.028228154800026894e+09	1.742925847208967924e+09	3.522237621762970686e+08	3.139075844708988070e+08	1.360391667328163087e+08	1.225087607558307052e+08	7.156466906116313301e+06	4.362030385982081643e+05	3.056760316987083115e+03	6.080853257098962104e+02	1.670486866566318440e+02
4.000000000000000000e+03	0.000000000000000000e+00	-5.000000000000000000e-01	1.175651233745848845e-02	1.116812029370254895e+05	2.471199779675014317e+08	2.941864241619498134e+08	3.299558464125071764e+08	3.902893530891361833e+08	5.411626588610470295e+08	1.543882033527693748e+09	2.318477911776109695e+09	3.130056192071558475e+09	5.527750412541247368e+09	5.353008571131351471e+09	6.153233395210530281e+09	7.291378034138018608e+09	7.419844292956923485e+09	8.226330739758556366e+09	9.050554529201423645e+09	8.802718337079212189e+09	1.059679960840320396e+10	1.074194577707052994e+10	1.076451079823932838e+10	1.009427520693703461e+10	9.672831857313474655e+09	9.561891233085386276e+09	1.090972953795530891e+10	1.066707566918233490e+10	1.114931908497274590e+10	1.113582860796183205e+10	1.100992807321843719e+10	1.079834514273572731e+10	1.097773692102416420e+10	1.065202371343734932e+10	1.044897782319096184e+10	1.019341687590169334e+10	1.010099097134514999e+10	9.564334042214290619e+09	7.796642905203745842e+09	5.945386434216938019e+09	2.557130728107331753e+09	5.248241959295833111e+08	4.262303307628861070e+08	1.506356578621084392e+08	1.353106942371567190e+08	8.838288120497474447e+06	4.957041725102117634e+05	3.244858458409454215e+03	6.366654261349830222e+02	1.734249495158598791e+02
4.000000000000000000e+03	5.000000000000000000e-01	-5.000000000000000000e-01	3.095776763302523354e-02	1.844898461588075734e+05	3.364598099697045088e+08	3.982768072677453756e+08	4.444582660324370265e+08	5.220150066018508077e+08	7.131996805611081123e+08	1.855960495626819372e+09	2.654570061687391758e+09	3.479922586878964901e+09	6.031806930693062782e+09	5.677487983152897835e+09	6.460870362241670609e+09	7.546209315175145149e+09	7.600496908678660393e+09	8.423508585759838104e+09	9.244254767580448151e+09	8.945310087322237015e+09	1.061521569768364143e+10	1.075194668923181915e+10	1.076731896501846886e+10	1.011224207948372269e+10	9.731948369148000717e+09	9.590955767381896973e+09	1.088793785129224968e+10	1.064040619037041473e+10	1.106526953722147942e+10	1.105221212883077049e+10	1.092581031212023926e+10	1.071397294621623421e+10	1.089115211786419296e+10	1.057278112906378174e+10	1.034675430405728531e+10	1.009451796222009277e+10	9.987320781789424896e+09	9.489449956942613602e+09	7.680057836619861603e+09	5.989313321105042458e+09	2.556824560632663250e+09	5.213986162171397805e+08	4.232216810057134032e+08	1.514019058168959618e+08	1.362009479148324728e+08	8.817614946771705523e+06	4.949041662106142030e+05	3.254665376555026342e+03	6.393192909299602888e+02	1.742893316996813269e+02
4.000000000000000000e+03	1.000000000000000000e+00	-5.000000000000000000e-01	8.175067635149570189e-02	2.896538872587238438e+05	4.371029757642512321e+08	5.142184409929937720e+08	5.716568089574455023e+08	6.671326142685259581e+08	8.993741560636413097e+08	2.146279409620988607e+09	2.944373214399518967e+09	3.760584128996806145e+09	6.389794141914185524e+09	5.873468832670717239e+09	6.636536839961667061e+09	7.679507649019948006e+09	7.701818608689776421e+09	8.494686985439846992e+09	9.330842371871269226e+09	8.975920458326114655e+09	1.059399409983617401e+10	1.072680797120890999e+10	1.073633412671637344e+10	1.010499208682225037e+10	9.748062495230129242e+09	9.596951737289388657e+09	1.084796975638789749e+10	1.060608868969140625e+10	1.100561043478708649e+10	1.099455687776410103e+10	1.087170356029321861e+10	1.065491158982061386e+10	1.083658314066324234e+10	1.051558103786320686e+10	1.028414277133796883e+10	1.003581810887499619e+10	9.916579461978460312e+09	9.457483755831066132e+09	7.597397985462821007e+09	6.024272004180204391e+09	2.555169686202071190e+09	5.180227906932169795e+08	4.205478638171221018e+08	1.521349079772587419e+08	1.370418430622807741e+08	8.797625825376940891e+06	4.945041319397307816e+05	3.263794124823836682e+03	6.418638654585547556e+02	1.751522223824991613e+02
4.000000000000000000e+03	1.500000000000000000e+00	-5.000000000000000000e-01	2.137199824225059219e-01	4.331387939106998965e+05	5.407172060038543940e+08	6.320808386897302866e+08	7.004023398837453127e+08	8.127776439501043558e+08	1.082987687545520306e+09	2.403990998542271614e+09	3.188406570666005611e+09	3.981449132010323048e+09	6.638208745874582291e+09	5.976538424567594528e+09	6.720069752848650932e+09	7.733085692639709473e+09	7.752367499575995445e+09	8.486749174201938629e+09	9.355384386174013138e+09	8.942032982401994705e+09	1.055936585066906166e+10	1.069173010759251595e+10	1.069674481968534851e+10	1.008970481601167870e+10	9.742573585502815247e+09	9.593811806955230713e+09	1.080839353655137062e+10	1.057646132139181709e+10	1.097141412681408882e+10	1.096321749374743080e+10	1.084550077563552094e+10	1.062044602727035332e+10	1.081128620192342758e+10	1.048095885044885254e+10	1.025150298232310867e+10	1.000783607761945152e+10	9.879840090083196640e+09	9.457600226297437668e+09	7.543815043380775452e+09	6.048550320445522308e+09	2.551292653786066532e+09	5.140816807073420882e+08	4.178901123672450185e+08	1.527728264019331932e+08	1.377698399692836702e+08	8.768396494475033134e+06	4.940041092952978797e+05	3.272290406295195680e+03	6.442282444384367182e+02	1.759531099735033308e+02
4.000000000000000000e+03	2.000000000000000000e+00	-5.000000000000000000e-01	5.672955824925964841e-01	6.187830467830047710e+05	6.387534425778008699e+08	7.421415524995985031e+08	8.200108933014950752e+08	9.469426997628161907e+08	1.249366975085817575e+09	2.627622376093292236e+09	3.393798714601382732e+09	4.157810274645395756e+09	6.818949669966993332e+09	6.025394530508734703e+09	6.752848752375045776e+09	7.746509997342613220e+09	7.779080990948862076e+09	8.442239409743694305e+09	9.356600417163286209e+09	8.883957817070289612e+09	1.052952702152636909e+10	1.066419882580346680e+10	1.066460470492313004e+10	1.007951517415144157e+10	9.734687310380067825e+09	9.594988670245346069e+09	1.078122200587248421e+10	1.056199106863907814e+10	1.096230111614033890e+10	1.095762698754364395e+10	1.084646703981297112e+10	1.061247032740676689e+10	1.081509362834529686e+10	1.047169761849905014e+10	1.025263952460567093e+10	1.001234809494951820e+10	9.877637993897216797e+09	9.484926810849473953e+09	7.517046732029109955e+09	6.060785168417327881e+09	2.544264368698671341e+09	5.085383626321445704e+08	4.147466287570910454e+08	1.532238778839559853e+08	1.382898777628093660e+08	8.717934269770929590e+06	4.929040588795184740e+05	3.278846727642265250e+03	6.463247594504598510e+02	1.767145218092729237e+02
4.000000000000000000e+03	2.500000000000000000e+00	-5.000000000000000000e-01	1.472163817682063058e+00	8.413906953307462391e+05	7.254362159184781313e+08	8.382611246588214636e+08	9.236792452804715633e+08	1.062315084372080445e+09	1.390375914745414972e+09	2.828235677842563629e+09	3.574864382201702118e+09	4.308551467838772774e+09	6.969940594059402466e+09	6.051664530159885406e+09	6.767915352349835396e+09	7.752014696772468567e+09	7.808477707356817245e+09	8.394075677150689125e+09	9.364686531585216522e+09	8.833337706177755356e+09	1.052918025715675926e+10	1.066960146912309265e+10	1.066436855922281265e+10	1.009852859985940361e+10	9.749835440309734344e+09	9.622950090240606308e+09	1.078943219268350410e+10	1.058475190968505096e+10	1.099799159977814865e+10	1.099807998500652313e+10	1.089566893828136063e+10	1.064932993216372299e+10	1.086954245595479012e+10	1.050621280523246765e+10	1.030219401572574615e+10	1.006338514163376617e+10	9.923056682789197922e+09	9.553383825313735962e+09	7.521452853239557266e+09	6.051491109944338799e+09	2.528701943728672504e+09	4.993882663398298025e+08	4.100801095882599354e+08	1.533743680716064274e+08	1.384881482694650590e+08	8.626733640050718561e+06	4.911039830537233502e+05	3.281474657923296945e+03	6.477540790087401774e+02	1.772839628746321239e+02
4.000000000000000000e+03	3.000000000000000000e+00	-5.000000000000000000e-01	3.668042940472449942e+00	1.092521650104194414e+06	7.996882539245368242e+08	9.190542126080310345e+08	1.009925716305669665e+09	1.157036956081087589e+09	1.503699533190644264e+09	3.009881377551018238e+09	3.741255746135211468e+09	4.448330887557362556e+09	7.121558580858083725e+09	6.082215486550091743e+09	6.793885374272740364e+09	7.777033643306325912e+09	7.859642459129813194e+09	8.371035627093402863e+09	9.407377532777111053e+09	8.816225593248582840e+09	1.057073648569056320e+10	1.071934741649859428e+10	1.070670019590747833e+10	1.016209839482135773e+10	9.805962726881532669e+09	9.693402569186584473e+09	1.084429045975137329e+10	1.065929150670290184e+10	1.109239415897216415e+10	1.109883740101526642e+10	1.100795607583156586e+10	1.074332462132741737e+10	1.099030813194433212e+10	1.059625967481556511e+10	1.041541081014183998e+10	1.017488316992150879e+10	1.002865331882305527e+10	9.673132142500211716e+09	7.561117369130586624e+09	6.016772195184007645e+09	2.499120458200314999e+09	4.850074597586916685e+08	4.028156810541669726e+08	1.531173253935871124e+08	1.382530575682320297e+08	8.480906817142982036e+06	4.880038591173954774e+05	3.279272122956145722e+03	6.481885437050125347e+02	1.776124354937261955e+02
4.000000000000000000e+03	3.500000000000000000e+00	-5.000000000000000000e-01	8.571260404594545079e+00	1.359090250750405714e+06	8.538245249242613316e+08	9.769903371511951685e+08	1.072485694552774787e+09	1.226369502755587339e+09	1.588727568200520277e+09	3.165151931486878395e+09	3.888646957126491070e+09	4.575353145763913155e+09	7.270403877887788773e+09	6.124569110718501091e+09	6.841529838970940590e+09	7.836829731107533455e+09	7.950814165490318298e+09	8.395326923983894348e+09	9.509959177592369080e+09	8.856490387468885422e+09	1.069190164221668816e+10	1.084988888940897942e+10	1.082986549077844620e+10	1.030893216664518929e+10	9.937228161636243820e+09	9.841749798624067307e+09	1.098668690632821274e+10	1.082737803002612495e+10	1.129561166754068756e+10	1.131010010375746727e+10	1.123227024660885048e+10	1.094113380471417618e+10	1.122552535406516647e+10	1.078601680138467407e+10	1.063511952542440987e+10	1.038802172060001945e+10	1.023411433622597504e+10	9.882937284713491440e+09	7.637983936901872635e+09	5.922155628997584343e+09	2.442211216621488571e+09	4.650927784834366441e+08	3.920896462779403925e+08	1.524081939186755419e+08	1.375568741543855667e+08	8.288758470920542255e+06	4.832037261315397918e+05	3.269886985045427082e+03	6.469429911226751528e+02	1.773809918138244655e+02
4.000000000000000000e+03	4.000000000000000000e+00	-5.000000000000000000e-01	1.901486673590281740e+01	1.780485993339803303e+06	9.041334067749911547e+08	1.026371216820373416e+09	1.129176238151949883e+09	1.289570272231633663e+09	1.669216091914938927e+09	3.262180685131193638e+09	3.975683278888086796e+09	4.644004212098795891e+09	7.283212871287128448e+09	6.157793988301727295e+09	6.885341372983305931e+09	7.910774666082644463e+09	8.076328072140716553e+09	8.473867251301181793e+09	9.640984207389747620e+09	8.961899040545242310e+09	1.092771703853555298e+10	1.109224688608359146e+10	1.107352147398981094e+10	1.058409017955804443e+10	1.017570382549858093e+10	1.010636615172525597e+10	1.126698482456407738e+10	1.114069798338483620e+10	1.168819293760517883e+10	1.170779768144022369e+10	1.163804446001039505e+10	1.131082682204718399e+10	1.163726104796551704e+10	1.113635110267412567e+10	1.102207367248449898e+10	1.075713217151271439e+10	1.058926142001113892e+10	1.022010957228831673e+10	7.708544902299268723e+09	5.682136444220616341e+09	2.346295752889986515e+09	4.481295639909217358e+08	3.820414386906878352e+08	1.524350937150479257e+08	1.376044171511651874e+08	8.173792606919459067e+06	4.802036434221426025e+05	3.265374509988584123e+03	6.462269653317381426e+02	1.773130323640938855e+02
4.000000000000000000e+03	4.500000000000000000e+00	-5.000000000000000000e-01	3.884394870670143263e+01	2.552975142156789079e+06	9.734350041310912371e+08	1.094332180659115791e+09	1.205987355669989347e+09	1.373798715699143171e+09	1.772717721511473656e+09	3.358061333819240093e+09	4.060047026013509750e+09	4.718328197491014481e+09	7.278738861386137009e+09	6.238079674927665710e+09	6.979134378926829338e+09	8.045629874825400352e+09	8.267956502978258133e+09	8.640023485725244522e+09	9.836136174016681671e+09	9.155910585691511154e+09	1.127372095463142204e+10	1.144387145060131645e+10	1.143238692284218979e+10	1.095028349463194656e+10	1.049880050140934563e+10	1.044847921589113617e+10	1.165692862725617409e+10	1.154334110811291122e+10	1.217114977450148392e+10	1.219000779693058395e+10	1.211636186357959938e+10	1.175893253347349167e+10	1.211212289444739723e+10	1.156180584004187584e+10	1.145866453351826477e+10	1.116851456968859100e+10	1.098286416889197350e+10	1.057973503382975769e+10	7.750249717954992294e+09	5.312406258106817245e+09	2.231891612578846455e+09	4.384081671724038720e+08	3.761265428548592925e+08	1.534934805041522086e+08	1.386433904438377023e+08	8.147372881403350271e+06	4.801035856447448023e+05	3.267630367285307784e+03	6.465161734704900027e+02	1.773145210193543164e+02
4.000000000000000000e+03	5.000000000000000000e+00	-5.000000000000000000e-01	6.560030583078696509e+01	3.746917263109131251e+06	1.034029922886255264e+09	1.153269129052556992e+09	1.269372611551990271e+09	1.440906547591979980e+09	1.849170854119503975e+09	3.415560641399414539e+09	4.123187793250249863e+09	4.782719977072618484e+09	7.329379537953793526e+09	6.308233333244615555e+09	7.065899954969466209e+09	8.173867677068054199e+09	8.444789690308604240e+09	8.793265069159318924e+09	1.002694666269367790e+10	9.332047377124370575e+09	1.159862138654410172e+10	1.177258191762394524e+10	1.177020396681801605e+10	1.126922508710865021e+10	1.078196762853446388e+10	1.073973048982029152e+10	1.200985272605795097e+10	1.188824666538972664e+10	1.257057492679865646e+10	1.258511044311731529e+10	1.249876182924633598e+10	1.212619132186158180e+10	1.248555371245059586e+10	1.191177251459747505e+10	1.179243216222085381e+10	1.148271567155830956e+10	1.128328914155947113e+10	1.085252018476947212e+10	7.784670651976344109e+09	4.991419146595964432e+09	2.140809026869666338e+09	4.320231426219741702e+08	3.725068490440605283e+08	1.544174494366590381e+08	1.395238809881199896e+08	8.144435638547115959e+06	4.810035627572276862e+05	3.276699795828206334e+03	6.476624620892804387e+02	1.773839680154773362e+02
4.250000000000000000e+03	0.000000000000000000e+00	-5.000000000000000000e-01	2.187124926251877641e-02	1.229160382006752770e+06	6.914701597356085777e+08	7.953768184617375135e+08	8.667620194156192541e+08	9.847489748260227442e+08	1.278840235507000923e+09	3.305530357142850399e+09	4.482990070319781303e+09	5.791186600816933632e+09	9.779380363036294937e+09	9.414243381084812164e+09	1.058619957312237930e+10	1.212594399518415833e+10	1.195493680267807961e+10	1.347005452488449478e+10	1.453655244338497543e+10	1.421486832159686661e+10	1.611041444467967415e+10	1.631148354573181534e+10	1.630787188701140022e+10	1.498622646407664680e+10	1.455599198593029785e+10	1.408114812139500237e+10	1.624223760811044312e+10	1.551133612513398933e+10	1.571627706123625183e+10	1.565541563075971413e+10	1.530986708328807449e+10	1.504576390848763847e+10	1.518256109373212814e+10	1.486718191309222221e+10	1.402212401639537621e+10	1.356041557525401688e+10	1.335695034646150970e+10	1.246013786777338982e+10	9.556844986316728592e+09	6.608497936404014587e+09	2.767940660110321522e+09	5.661066604791394472e+08	4.586161656943254471e+08	1.645416039288008809e+08	1.478834102413312197e+08	9.641148552253130823e+06	5.326044623479900183e+05	3.480220519467742633e+03	6.814301696723597388e+02	1.853159678965791670e+02
4.250000000000000000e+03	5.000000000000000000e-01	-5.000000000000000000e-01	6.301167052412415259e-02	1.963330820450185565e+06	9.117582897273461819e+08	1.039198439253770947e+09	1.124114049341375113e+09	1.268999767430914879e+09	1.625809400049667835e+09	3.895523287172005653e+09	5.072997459077598572e+09	6.398755382956060410e+09	1.059213325082507133e+10	9.997519951297063828e+09	1.112490141077637863e+10	1.255872371789430809e+10	1.225586998526381111e+10	1.381441789368822670e+10	1.481454410011918259e+10	1.446369316223775101e+10	1.610479661720147514e+10	1.628787527558927917e+10	1.627665169928430367e+10	1.498825294606982422e+10	1.463247380202230072e+10	1.410985543432756233e+10	1.616541024194882202e+10	1.543027880746915627e+10	1.552993898541069412e+10	1.546919923165088272e+10	1.512549476710947227e+10	1.487307629898774910e+10	1.499780372419097900e+10	1.470681889974677277e+10	1.384103038062398338e+10	1.338407893789134216e+10	1.316683538339671516e+10	1.230366854049051666e+10	9.408943206924934387e+09	6.641785915807056427e+09	2.767752262989364624e+09	5.629893785216085911e+08	4.557356362888175249e+08	1.652846335896384716e+08	1.487634060440082848e+08	9.602721581420976669e+06	5.306044665083605796e+05	3.481268393494479369e+03	6.823830098430868247e+02	1.857204355220728189e+02
4.250000000000000000e+03	1.000000000000000000e+00	-5.000000000000000000e-01	1.839506974473445189e-01	3.111172377963641193e+06	1.153370972183969498e+09	1.302180637421988964e+09	1.399573546582777262e+09	1.570571525183739901e+09	1.986871289108711004e+09	4.427060495626814842e+09	5.573639036860265732e+09	6.885551791059466362e+09	1.117008622112210083e+10	1.037755281446760559e+10	1.145624573765982819e+10	1.280200141226388359e+10	1.243116713925474739e+10	1.396786447308221436e+10	1.492905244338497543e+10	1.454085734055893707e+10	1.603985784258950806e+10	1.621039230385994530e+10	1.619460841244671249e+10	1.495695822907864189e+10	1.464600020132834816e+10	1.410536061327581215e+10	1.606484009663150024e+10	1.534184167837565613e+10	1.539491110118753815e+10	1.533587952686279106e+10	1.499750114041892815e+10	1.474485376197144318e+10	1.486968313060346222e+10	1.458342658577578545e+10	1.371593627475565910e+10	1.326540845890765953e+10	1.303617939122314072e+10	1.221477017423383904e+10	9.298074564995990753e+09	6.669232553700389862e+09	2.766530101108898163e+09	5.603060984002733231e+08	4.532891312242156863e+08	1.661207182789849639e+08	1.497192415867927372e+08	9.577675689364064485e+06	5.295044401133711217e+05	3.486515127362475141e+03	6.842500223250112867e+02	1.863818456171743208e+02
